개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3200000,3200000-102-1980-07809,19800908,,3,폐업,2,폐업,20061124,,,,02 8867034,108.72,151913,서울특별시 관악구 봉천동 952-20번지 ,,,sbs가요주점,2002/09/05 0:00,I,2018/08/31 23:59,룸살롱,194470.3511,442697.4415,룸살롱,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,108.72,,,
3200000,3200000-102-2005-00004,20050630,,3,폐업,2,폐업,20120116,,,,02 8884476,60.21,151930,서울특별시 관악구 신림동 1640-2번지 지상4층 ,,,둘리노래바,2007/11/14 17:50,I,2018/08/31 23:59,룸살롱,193606.5154,442399.59,룸살롱,1,2,기타,,상수도전용,,,,,,,,,N,60.21,,,
3200000,3200000-102-2005-00006,20051125,,3,폐업,2,폐업,20190214,,,,02 8887442,57.43,151836,서울특별시 관악구 봉천동 868-1번지 ,서울특별시 관악구 관악로17길 3 (봉천동),8787,상류사회,2019/02/14 14:59,U,2019/02/16 2:40,룸살롱,195642.899,442051.5643,룸살롱,0,0,,,상수도전용,,,,,,,,,Y,57.43,,,
3200000,3200000-102-2006-00005,20061018,,3,폐업,2,폐업,20190214,,,,02 8887442,69.75,151836,서울특별시 관악구 봉천동 868-1번지 ,서울특별시 관악구 관악로17길 3 (봉천동),8787,노래천국,2019/02/14 14:52,U,2019/02/16 2:40,룸살롱,195642.899,442051.5643,룸살롱,0,0,기타,,상수도전용,,,,,,,,,Y,69.75,,,
3200000,3200000-102-2006-00006,20061201,,3,폐업,2,폐업,20121008,,,,02 8778787,95.91,151834,서울특별시 관악구 봉천동 852-2번지 지하1층 ,,,킴스탠드바,2012/03/05 15:34,I,2018/08/31 23:59,스텐드바,195852.084,442142.4687,스텐드바,0,0,학교정화(상대),기타,상수도전용,,,,,,,,,N,95.91,,,
3200000,3200000-102-1984-07827,19840920,,3,폐업,2,폐업,19960712,,,,02   00000,87.42,151892,서울특별시 관악구 신림동 1431-5번지 ,,,연룸영상가라오게,2001/09/29 0:00,I,2018/08/31 23:59,룸살롱,193629.3211,442762.4248,룸살롱,2,5,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,87.42,,,
3200000,3200000-102-1984-07832,19840921,,3,폐업,2,폐업,19951208,,,,02 8892226,45.34,151930,서울특별시 관악구 신림동 1641-8번지 ,,,숙녀의가,2001/09/29 0:00,I,2018/08/31 23:59,룸살롱,193739.1013,442351.4337,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,45.34,,,
3200000,3200000-102-1984-07789,19841030,,3,폐업,2,폐업,20161226,,,,02 8865353,84.7,151892,서울특별시 관악구 신림동 1433-120번지 ,서울특별시 관악구 남부순환로 1587 (신림동),8759,다저스,2014/10/01 15:09,I,2018/08/31 23:59,룸살롱,193466.8556,442463.8583,룸살롱,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,84.7,,,
3200000,3200000-102-1984-07762,19841219,,3,폐업,2,폐업,19911025,,,,200000000,123.88,151930,서울특별시 관악구 신림동 1640-9번지 ,,,힐타운,2002/01/08 0:00,I,2018/08/31 23:59,스텐드바,193677.865,442414.9602,스텐드바,3,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,123.88,,,
3200000,3200000-102-1985-07772,19850117,,3,폐업,2,폐업,19920407,,,,200000000,192.51,151848,서울특별시 관악구 봉천동 856-2번지 ,,,뉴힐톤,2002/01/08 0:00,I,2018/08/31 23:59,스텐드바,195764.7169,442012.6182,스텐드바,4,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,192.51,,,
3200000,3200000-102-1985-07735,19850219,,3,폐업,2,폐업,20040709,,,,02 8771105,185.84,151890,서울특별시 관악구 신림동 1424-11번지 ,,,발리비지니스,2001/10/11 0:00,I,2018/08/31 23:59,카바레,193715.7209,442661.6006,카바레,4,2,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,185.84,,,
3200000,3200000-102-1985-07771,19850416,,3,폐업,2,폐업,19890317,,,,200000000,129.28,151891,서울특별시 관악구 신림동 1425-22번지 ,,,팔구스탠드빠,2002/01/08 0:00,I,2018/08/31 23:59,스텐드바,193669.1868,442780.5322,스텐드바,3,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,129.28,,,
3200000,3200000-102-1985-07837,19850417,,3,폐업,2,폐업,19890929,,,,208791411,163.43,151848,서울특별시 관악구 봉천동 856-2번지 ,,,한가람,2002/01/08 0:00,I,2018/08/31 23:59,룸살롱,195764.7169,442012.6182,룸살롱,3,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,163.43,,,
3200000,3200000-102-1985-07752,19850722,,3,폐업,2,폐업,20081111,,,,02 8715873,18.36,151930,서울특별시 관악구 신림동 1639-4번지 ,,,신천지,2007/11/15 12:52,I,2018/08/31 23:59,스텐드바,193488.7185,442372.6662,스텐드바,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,18.36,,,
3200000,3200000-102-1985-07785,19850822,,3,폐업,2,폐업,20090331,,,,02   00000,63,151836,서울특별시 관악구 봉천동 881-36번지 ,,,스타노래주점,2007/11/15 11:25,I,2018/08/31 23:59,룸살롱,195301.5715,442043.1698,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,63,,,
3200000,3200000-102-1985-07753,19850823,,3,폐업,2,폐업,19901229,,,,200000000,351.84,151930,서울특별시 관악구 신림동 1638-1번지 ,,,초원의집,2002/01/08 0:00,I,2018/08/31 23:59,스텐드바,193643.2743,442230.0357,스텐드바,3,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,351.84,,,
3200000,3200000-102-1985-07828,19850831,,3,폐업,2,폐업,20060519,,,,208774420,133.09,151848,서울특별시 관악구 봉천동 853-3번지 ,,,세화,2001/09/29 0:00,I,2018/08/31 23:59,룸살롱,195815.5215,442043.9849,룸살롱,3,1,유흥업소밀집지역,갑,상수도전용,,,,,,,,,N,133.09,,,
3200000,3200000-102-2000-07766,20000623,,3,폐업,2,폐업,20030429,,,,02 8770202,155.76,151832,서울특별시 관악구 봉천동 1656-22번지 ,,,팔도(비지니스클럽),2000/06/23 0:00,I,2018/08/31 23:59,룸살롱,196997.4536,441478.6305,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,155.76,,,
3200000,3200000-102-2001-10877,20010412,,3,폐업,2,폐업,20130405,,,,02 8845211,50.34,151930,서울특별시 관악구 신림동 1639-53번지 ,서울특별시 관악구 관천로 38 (신림동),8776,백화원,2007/11/14 14:57,I,2018/08/31 23:59,룸살롱,193515.9417,442344.6066,룸살롱,0,0,,,,,,,,,,,,N,50.34,,,
3200000,3200000-102-2001-07810,20010412,,3,폐업,2,폐업,20150908,,,,02 8745384,74.74,151890,서울특별시 관악구 신림동 1421-51번지 ,서울특별시 관악구 신림로66길 16 (신림동),8754,초코파이,2015/08/18 8:41,I,2018/08/31 23:59,룸살롱,193855.6611,442877.9916,룸살롱,,,,,,,,,,,,,,N,74.74,,,
3200000,3200000-102-1984-07773,19841210,,3,폐업,2,폐업,19991222,,,,2,191.13,151892,서울특별시 관악구 신림동 1433-78번지 ,,,아글쎄비지니스,1999/12/22 0:00,I,2018/08/31 23:59,스텐드바,193537.4828,442478.8113,스텐드바,4,5,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,191.13,,,
3200000,3200000-102-1986-07831,19860425,,3,폐업,2,폐업,20110221,,,,02 8821995,71.24,151836,서울특별시 관악구 봉천동 869-3번지 ,,,벌떼,2011/02/16 14:11,I,2018/08/31 23:59,룸살롱,195623.7628,442080.4134,룸살롱,0,0,기타,,,,,,,,,,,N,71.24,,,
3200000,3200000-102-1986-07846,19860517,,3,폐업,2,폐업,19941130,,,,02 1298800,17.98,151834,서울특별시 관악구 봉천동 852-4번지 ,,,입시울,2002/01/08 0:00,I,2018/08/31 23:59,간이주점,195850.1186,442105.9728,간이주점,2,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,17.98,,,
3200000,3200000-102-1986-07848,19860517,,3,폐업,2,폐업,19910508,,,,200000000,11.75,151809,서울특별시 관악구 봉천동 30-26번지 ,,,진주집,2002/01/08 0:00,I,2018/08/31 23:59,간이주점,196022.0643,442438.0985,간이주점,2,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,11.75,,,
3200000,3200000-102-1986-07849,19860517,,3,폐업,2,폐업,19881112,,,,200000000,22.94,151809,서울특별시 관악구 봉천동 30-3번지 ,,,넝쿨집,2002/01/08 0:00,I,2018/08/31 23:59,간이주점,195999.6632,442420.8399,간이주점,1,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,22.94,,,
3200000,3200000-102-1986-07852,19860517,,3,폐업,2,폐업,19920407,,,,200000000,12.6,151809,서울특별시 관악구 봉천동 26번지 ,,,상봉집,2002/01/08 0:00,I,2018/08/31 23:59,간이주점,196067.1275,442462.2009,간이주점,2,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,12.6,,,
3200000,3200000-102-2001-07775,20010612,,3,폐업,2,폐업,20211014,,,,,50.3,151892,서울특별시 관악구 신림동 1433-33 ,서울특별시 관악구 신림로63길 17 (신림동),8759,오렌지,2021/10/14 16:45,U,2021/10/16 2:40,룸살롱,193613.2854,442484.005,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,50.3,,,
3200000,3200000-102-2001-07749,20010613,,3,폐업,2,폐업,20060424,,,,02 8869660,185.64,151892,서울특별시 관악구 신림동 1432-68번지 ,,,톰바비지니스클럽,2005/07/12 0:00,I,2018/08/31 23:59,카바레,193647.641,442655.0879,카바레,3,1,,,,,,,,,,,,N,185.64,,,
3200000,3200000-102-2001-11006,20010619,,3,폐업,2,폐업,20050323,,,,02 8820933,300.12,151810,서울특별시 관악구 봉천동 32-8번지 ,,,M.B.C 노래주점,2005/03/04 0:00,I,2018/08/31 23:59,룸살롱,195915.2674,442465.9533,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,300.12,,,
3200000,3200000-102-2001-11034,20010620,,3,폐업,2,폐업,20070903,,,,02 8717885,59,151930,서울특별시 관악구 신림동 1641-11번지 ,,,모델,2002/10/21 0:00,I,2018/08/31 23:59,룸살롱,193758.6726,442324.492,룸살롱,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,59,,,
3200000,3200000-102-2001-11186,20010625,,3,폐업,2,폐업,20090211,,,,02 8848390,62.35,151899,서울특별시 관악구 신림동 1569-4번지 ,,,청록노래바,2006/09/13 0:00,I,2018/08/31 23:59,룸살롱,192396.7407,442122.9944,룸살롱,0,0,,,,,,,,,,,,N,62.35,,,
3200000,3200000-102-2001-07779,20010627,,3,폐업,2,폐업,20150401,,,,02 8865493,88.17,151848,서울특별시 관악구 봉천동 853-4번지 ,서울특별시 관악구 남부순환로 1832 (봉천동),8788,킹노래노래,2013/03/26 15:49,I,2018/08/31 23:59,비어(바)살롱,195817.3422,442059.7465,비어(바)살롱,0,0,,,,,,,,,,,,N,88.17,,,
3200000,3200000-102-2001-09495,20010629,,3,폐업,2,폐업,20140922,,,,02 8887766,97,151848,서울특별시 관악구 봉천동 854-2번지 ,"서울특별시 관악구 남부순환로224길 13 (봉천동, 지하1층)",8788,칼라룸비지니스,2014/06/11 10:35,I,2018/08/31 23:59,룸살롱,195807.1633,442004.3152,룸살롱,,,,,,,,,,,,,,N,97,,,
3200000,3200000-102-2001-11184,20010703,,3,폐업,2,폐업,20070312,,,,02 8741597,224.17,151836,서울특별시 관악구 봉천동 869-12번지 ,,,우주유흥카바레,2003/05/28 0:00,I,2018/08/31 23:59,카바레,195647.3664,442105.3424,카바레,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,224.17,,,
3200000,3200000-102-2001-07840,20010707,,3,폐업,2,폐업,20030813,,,,02 8896662,239.98,151835,서울특별시 관악구 봉천동 1601-1번지 ,,,우산속,2001/09/29 0:00,I,2018/08/31 23:59,룸살롱,195888.1921,442019.9997,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,239.98,,,
3200000,3200000-102-2001-07819,20010707,,3,폐업,2,폐업,20181129,,,,,85.54,151836,서울특별시 관악구 봉천동 866-1번지 ,"서울특별시 관악구 관악로15길 17 (봉천동, 성우빌딩2층)",8787,짝,2018/11/29 14:46,U,2018/12/01 2:40,룸살롱,195636.8571,441997.8263,룸살롱,,,,,,,,,,,,,,Y,85.54,,,
3200000,3200000-102-2001-11183,20010727,,3,폐업,2,폐업,20101209,,,,02 8396750,203.19,151875,서울특별시 관악구 신림동 527-5번지 ,,,스타,2010/09/24 11:02,I,2018/08/31 23:59,룸살롱,192415.8983,442258.1175,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,203.19,,,
3200000,3200000-102-2001-11182,20010731,,3,폐업,2,폐업,20041209,,,,02 8301760,165.09,151903,서울특별시 관악구 신림동 1655-21번지 ,,,보스,2003/02/06 0:00,I,2018/08/31 23:59,룸살롱,191223.8272,442252.2257,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,165.09,,,
3200000,3200000-102-2001-11079,20010716,,3,폐업,2,폐업,20190213,,,,02  875 9798,43.2,151890,서울특별시 관악구 신림동 1423-10번지 ,서울특별시 관악구 봉천로12길 59 (신림동),8754,산딸기노래클럽,2019/02/13 16:46,U,2019/02/15 2:40,룸살롱,193760.2666,442657.6704,룸살롱,,,,,,,,,,,,,,Y,43.2,,,
3200000,3200000-102-1977-07756,19770126,,3,폐업,2,폐업,19950413,,,,02   00000,115.08,151930,서울특별시 관악구 신림동 1640-1번지 ,,,켑틴홀,2001/09/29 0:00,I,2018/08/31 23:59,스텐드바,193594.3042,442396.9138,스텐드바,6,2,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,115.08,,,
3200000,3200000-102-1977-11037,19770512,,3,폐업,2,폐업,20180111,,,,02 8829837,70.06,151891,서울특별시 관악구 신림동 1428-1번지 ,서울특별시 관악구 신림로 386 (신림동),8753,보물섬,2018/04/11 16:53,I,2018/08/31 23:59,룸살롱,193607.3356,442956.1776,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,70.06,,,
3200000,3200000-102-2012-00010,20121204,,3,폐업,2,폐업,20200427,,,,02  877 1540,73.57,151930,서울특별시 관악구 신림동 1639-50번지 ,"서울특별시 관악구 남부순환로 1590-7, 지하1층 (신림동)",8776,애플노래빠,2020/04/27 14:45,U,2020/04/29 2:40,룸살롱,193531.6799,442370.6043,룸살롱,,,,,,,,,,,,,,Y,73.57,,,
3200000,3200000-102-2007-00002,20070220,,3,폐업,2,폐업,20150907,,,,,347.48,151875,서울특별시 관악구 신림동 529-4번지 지하1층 ,"서울특별시 관악구 난곡로 324, 지하1층 (신림동)",8761,신바람메들리 나이트,2014/06/23 9:03,I,2018/08/31 23:59,고고(디스코)클럽,192381.7536,442321.9003,고고(디스코)클럽,,,,,,,,,,,,,,N,347.48,,,
3200000,3200000-102-2007-00003,20070228,,3,폐업,2,폐업,20120604,,,,,66.4,151890,서울특별시 관악구 신림동 1424-11번지 ,,,노래크럽,2012/03/22 17:02,I,2018/08/31 23:59,룸살롱,193715.7209,442661.6006,룸살롱,,,,,,,,,,,,,,N,66.4,,,
3200000,3200000-102-2008-00002,20080129,,3,폐업,2,폐업,20150408,,,,,83.16,151892,서울특별시 관악구 신림동 1433-34번지 외2필지 지하1층 ,"서울특별시 관악구 남부순환로 1603 (신림동,외2필지 지하1층)",8759,21세기노래바,2013/11/20 8:49,I,2018/08/31 23:59,룸살롱,193624.0433,442485.0752,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,N,83.16,,,
3200000,3200000-102-2008-00004,20080220,,3,폐업,2,폐업,20161014,,,,60837818,363,151903,서울특별시 관악구 신림동 1655-21번지 ,"서울특별시 관악구 시흥대로 554, 지하1층 (신림동)",8768,쎄븐틴,2016/03/09 13:50,I,2018/08/31 23:59,비어(바)살롱,191223.8272,442252.2257,비어(바)살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,363,,,
3200000,3200000-102-2008-00006,20080401,,3,폐업,2,폐업,20110502,,,,,48.6,151876,서울특별시 관악구 신림동 537-33번지 2층 ,,,블루,2011/02/16 14:43,I,2018/08/31 23:59,룸살롱,192323.4714,442261.8951,룸살롱,1,,기타,기타,상수도전용,,,,,,,,,N,48.6,,,
3200000,3200000-102-2008-00009,20080612,,3,폐업,2,폐업,20120510,,,,208680777,"1,302.26",151902,서울특별시 관악구 신림동 1643번지 지하1층 ,"서울특별시 관악구 시흥대로 578, 지하1층 (신림동)",8700,아라비안나이트크럽,2012/02/14 17:35,I,2018/08/31 23:59,고고(디스코)클럽,191376.6022,442456.7483,고고(디스코)클럽,,,,,,,,,,,,,,N,1302.26,,,
3200000,3200000-102-2008-00010,20080617,,3,폐업,2,폐업,20150805,,,,,83.15,151834,서울특별시 관악구 봉천동 851-6번지 ,서울특별시 관악구 관악로 200 (봉천동),8737,제우스,2011/02/16 14:53,I,2018/08/31 23:59,룸살롱,195875.5932,442273.1437,룸살롱,,,,,,,,,,,,,,N,83.15,,,
3200000,3200000-102-2009-00002,20090325,,3,폐업,2,폐업,20200716,,,,02  876 0824,97.21,151892,서울특별시 관악구 신림동 1433-34 ,"서울특별시 관악구 남부순환로 1603, 지하1층 (신림동)",8759,올리브,2020/07/16 13:22,U,2020/07/18 2:40,룸살롱,193624.0433,442485.0752,룸살롱,,,,,,,,,,,,,,N,97.21,,,
3200000,3200000-102-2001-07774,20010920,,3,폐업,2,폐업,20030219,,,,02 8858200,232.82,151050,"서울특별시 관악구 봉천동 852-2번지 ,7 ",,,별당아씨,2002/06/12 0:00,I,2018/08/31 23:59,카바레,195852.084,442142.4687,카바레,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,232.82,,,
3200000,3200000-102-2001-07818,20010921,,3,폐업,2,폐업,20130227,,,,02 8300944,87.62,151899,서울특별시 관악구 신림동 1568-4번지 ,,,메이퀸,2012/03/05 15:32,I,2018/08/31 23:59,룸살롱,192407.8743,442067.2541,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,87.62,,,
3200000,3200000-102-2001-11335,20010928,,3,폐업,2,폐업,20060228,,,,02 8677131,195.82,151902,서울특별시 관악구 신림동 1643-5번지 ,,,야시미인밤,2005/12/06 0:00,I,2018/08/31 23:59,룸살롱,191351.2944,442423.3994,룸살롱,0,0,,,,,,,,,,,,N,195.82,,,
3200000,3200000-102-2001-11341,20011211,,3,폐업,2,폐업,20020403,,,,02 8831292,174.97,151890,서울특별시 관악구 신림동 1422-4번지 지하1층 ,,,신세계,2001/12/11 0:00,I,2018/08/31 23:59,카바레,193945.5099,442519.065,카바레,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,174.97,,,
3200000,3200000-102-2001-11344,20011227,,3,폐업,2,폐업,20100706,,,,02 8715400,137,151848,서울특별시 관악구 봉천동 856-7번지 지하 ,,,도우미노래바주점,2007/11/14 15:47,I,2018/08/31 23:59,룸살롱,195770.7794,441902.0488,룸살롱,0,0,,,,,,,,,,,,N,137,,,
3200000,3200000-102-2001-11345,20011229,,3,폐업,2,폐업,20060803,,,,02 8861494,90.64,151890,서울특별시 관악구 신림동 1421-55번지 지하1층 ,,,은좌(銀座),2006/07/13 0:00,I,2018/08/31 23:59,룸살롱,193779.1051,442553.5288,룸살롱,0,0,,,,,,,,,,,,N,90.64,,,
3200000,3200000-102-2009-00011,20091116,,3,폐업,2,폐업,20151130,,,,,75.9,151890,서울특별시 관악구 신림동 1421-55번지 ,"서울특별시 관악구 신림로64길 11, 지상1층 (신림동)",8754,탑비지니스,2014/12/08 20:23,I,2018/08/31 23:59,룸살롱,193779.1051,442553.5288,룸살롱,,,,,,,,,,,,,,N,75.9,,,
3200000,3200000-102-2011-00002,20110328,,3,폐업,2,폐업,20200129,,,,,58.9,151903,서울특별시 관악구 신림동 1655-17번지 ,서울특별시 관악구 시흥대로 558-1 (신림동),8769,보이,2020/01/29 11:40,U,2020/01/31 2:40,룸살롱,191259.6023,442292.524,룸살롱,,,기타,,상수도전용,,,,,,,,,N,58.9,,,
3200000,3200000-102-2002-00012,20020912,,3,폐업,2,폐업,20080403,,,,02 8714588,184.69,151836,서울특별시 관악구 봉천동 869-6번지 ,,,백상노래방주점,2007/11/14 16:34,I,2018/08/31 23:59,룸살롱,195566.2371,442101.4564,룸살롱,0,0,,,,,,,,,,,,N,184.69,,,
3200000,3200000-102-2002-00018,20021209,,3,폐업,2,폐업,20061207,,,,02 8550018,323.1,151875,서울특별시 관악구 신림동 529-4번지 ,,,런던메들리나이트,2003/10/20 0:00,I,2018/08/31 23:59,스텐드바,192381.7536,442321.9003,스텐드바,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,323.1,,,
3210000,3210000-102-1999-00148,19990615,,3,폐업,2,폐업,20051028,,,,02 8826818,130.58,137860,서울특별시 서초구 서초동 1338-13번지 ,,,IF(이프),2002/11/06 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,130.58,,,
3200000,3200000-102-2003-00002,20030220,,3,폐업,2,폐업,20060322,,,,02 8858200,79.32,151050,"서울특별시 관악구 봉천동 852-2번지 ,7  지하 ",,,별당아씨,2005/09/13 0:00,I,2018/08/31 23:59,룸살롱,195852.084,442142.4687,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,79.32,,,
3200000,3200000-102-2003-00003,20030222,,3,폐업,2,폐업,20110331,,,,02 8789881,288.85,151836,서울특별시 관악구 봉천동 868-3번지 ,,,환상뮤직뱅크,2011/02/16 13:58,I,2018/08/31 23:59,룸살롱,195639.7814,442023.9497,룸살롱,0,0,,,,,,,,,,,,N,288.85,,,
3200000,3200000-102-2002-00019,20021231,,3,폐업,2,폐업,20150323,,,,,27.12,151892,서울특별시 관악구 신림동 1433-122번지 지하1층 ,"서울특별시 관악구 남부순환로 1585-6 (신림동,지하1층)",,황궁,2015/03/23 8:38,I,2018/08/31 23:59,룸살롱,193457.996,442484.9504,룸살롱,0,0,기타,,상수도전용,,,,,,,,,N,27.12,,,
3200000,3200000-102-2011-00003,20110615,,3,폐업,2,폐업,20200622,,,,02 8772512,67.79,151834,서울특별시 관악구 봉천동 858-12번지 ,서울특별시 관악구 관악로 186 (봉천동),8738,칸,2020/06/22 17:22,U,2020/06/24 2:40,룸살롱,195800.3914,442157.6623,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,N,67.79,,,
3200000,3200000-102-2011-00004,20110615,,3,폐업,2,폐업,20200622,,,,02 8851252,76.76,151834,서울특별시 관악구 봉천동 858-12번지 ,서울특별시 관악구 관악로 186 (봉천동),8738,헤라,2020/06/22 13:50,U,2020/06/24 2:40,룸살롱,195800.3914,442157.6623,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,N,76.76,,,
3200000,3200000-102-2000-10534,20001010,,3,폐업,2,폐업,20050628,,,,02 8838064,30.98,151930,서울특별시 관악구 신림동 1639-57번지 ,,,하초,2005/02/14 0:00,I,2018/08/31 23:59,룸살롱,193524.6152,442336.6337,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,30.98,,,
3200000,3200000-102-2000-10390,20000628,,3,폐업,2,폐업,20040428,,,,02 8851084,74.44,151892,서울특별시 관악구 신림동 1433-48번지 ,,,애 인,2004/05/06 0:00,I,2018/08/31 23:59,룸살롱,193616.9108,442466.7996,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,74.44,,,
3200000,3200000-102-1986-07813,19860517,,3,폐업,2,폐업,19920407,,,,200000000,12.6,151809,서울특별시 관악구 봉천동 30-26번지 ,,,상봉,2001/09/29 0:00,I,2018/08/31 23:59,룸살롱,196022.0643,442438.0985,룸살롱,2,1,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,12.6,,,
3200000,3200000-102-1984-07854,19840702,,3,폐업,2,폐업,20200129,,,,,45.38,151903,서울특별시 관악구 신림동 1655-17번지 지하 1층 ,"서울특별시 관악구 시흥대로 558-1 (신림동,지하 1층)",8769,보라카이,2020/01/29 11:33,U,2020/01/31 2:40,룸살롱,191259.6023,442292.524,룸살롱,,,,,,,,,,,,,,N,45.38,,,
3200000,3200000-102-1999-09659,19990619,,3,폐업,2,폐업,20130405,,,,02 8779796,57.62,151890,서울특별시 관악구 신림동 1423-10번지 ,,,퀸,2011/02/16 14:28,I,2018/08/31 23:59,룸살롱,193760.2666,442657.6704,룸살롱,3,4,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,57.62,,,
3200000,3200000-102-2000-10154,20000229,,3,폐업,2,폐업,20010303,,,,02 8712595,70.02,151890,서울특별시 관악구 신림동 1423-28번지 ,,,청송,2001/03/05 0:00,I,2018/08/31 23:59,룸살롱,193767.9354,442617.3761,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,70.02,,,
3200000,3200000-102-2000-10178,20000310,,3,폐업,2,폐업,20121213,,,,02 8872887,27,151930,서울특별시 관악구 신림동 1639-5번지 ,,,폭포수,2011/02/16 16:21,I,2018/08/31 23:59,룸살롱,193497.549,442364.4412,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,27,,,
3200000,3200000-102-2000-07742,20000314,,3,폐업,2,폐업,20190717,,,,02 8870161,490.34,151890,서울특별시 관악구 신림동 1422-10번지 외 1필지 ,"서울특별시 관악구 남부순환로 1631 (신림동,외 1필지)",8754,모트,2019/07/17 14:09,U,2019/07/19 2:40,기타,193898.6946,442510.1661,기타,,,,,,,,,,,,,,Y,490.34,,,
3200000,3200000-102-2000-10215,20000327,,3,폐업,2,폐업,20041209,,,,02 8384602,96.76,151903,서울특별시 관악구 신림동 1655-21번지 ,,,황제,2004/02/12 0:00,I,2018/08/31 23:59,룸살롱,191223.8272,442252.2257,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,96.76,,,
3200000,3200000-102-2000-10235,20000407,,3,폐업,2,폐업,20051229,,,,,673.02,151810,서울특별시 관악구 봉천동 32-8번지 ,,,보스,2005/02/18 0:00,I,2018/08/31 23:59,카바레,195915.2674,442465.9533,카바레,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,673.02,,,
3200000,3200000-102-2000-10255,20000414,,3,폐업,2,폐업,20171017,,,,02 8846531,78.68,151848,서울특별시 관악구 봉천동 857-2번지 ,서울특별시 관악구 남부순환로224길 4 (봉천동),8788,피닉스,2017/10/16 18:02,I,2018/08/31 23:59,룸살롱,195789.1219,442057.8609,룸살롱,,,,,,,,,,,,,,N,78.68,,,
3200000,3200000-102-2000-10297,20000508,,3,폐업,2,폐업,20190809,,,,02 581 3811,77.25,151800,서울특별시 관악구 남현동 1059-10번지 ,서울특별시 관악구 남현1길 23 (남현동),8806,수노래팡,2019/08/09 15:43,U,2019/08/11 2:40,룸살롱,198045.2266,441532.9016,룸살롱,0,0,,,,,,,,,,,,Y,77.25,,,
